filename	read_id	run_id	batch_id	channel	mux	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template	scaling_median_template	scaling_mad_template
ELIGOS_unmod.fast5	09524390-d902-42e2-bb13-70b3d6e8f7ff	3e6f7bccdb8bc5761e0574bad185b91c40fec5e3	0	161	3	16743.447211	10.038181	3023	TRUE	16746.879482	1989	6.605910	458	8.794057	0.000000	79.944122	12.978838	79.944122	12.978838
ELIGOS_unmod.fast5	0f035924-067e-42cd-a04c-7ca730f1c25f	3e6f7bccdb8bc5761e0574bad185b91c40fec5e3	0	307	3	16899.349270	8.614874	2594	TRUE	16900.902058	2127	7.062085	509	10.005561	0.000000	81.600990	12.288474	81.600990	12.288474
ELIGOS_unmod.fast5	111fdd12-53ac-4520-aa7f-8fbc1ff4e900	3e6f7bccdb8bc5761e0574bad185b91c40fec5e3	0	426	2	16907.493692	9.893758	2980	TRUE	16909.353586	2419	8.033865	485	9.547160	0.000000	89.609207	12.840765	89.609207	12.840765
ELIGOS_unmod.fast5	36ed3257-24ac-4265-a209-fa51aa5f79a3	3e6f7bccdb8bc5761e0574bad185b91c40fec5e3	0	306	2	23291.152722	5.362882	1615	TRUE	23292.746016	1135	3.769588	274	9.469291	0.000000	92.508736	12.978838	92.508736	12.978838
ELIGOS_unmod.fast5	37821a13-fdb1-4222-8ce6-4d00c16c4905	3e6f7bccdb8bc5761e0574bad185b91c40fec5e3	0	393	4	16751.252324	6.462483	1946	TRUE	16752.663015	1521	5.051793	299	10.348799	0.000000	91.818375	12.564620	91.818375	12.564620
ELIGOS_unmod.fast5	383dfe0e-ae69-4fd3-b624-33b88ec38dd5	3e6f7bccdb8bc5761e0574bad185b91c40fec5e3	0	453	4	16797.215139	6.031873	1816	TRUE	16799.004980	1277	4.242032	279	7.482905	0.000000	84.638596	10.907746	84.638596	10.907746
ELIGOS_unmod.fast5	3acb9d2d-580e-4575-ab02-8458abccb863	3e6f7bccdb8bc5761e0574bad185b91c40fec5e3	0	426	2	16872.030876	15.004648	4519	TRUE	16875.390438	3507	11.645086	681	10.646803	0.000000	80.634483	12.288474	80.634483	12.288474
ELIGOS_unmod.fast5	3acccd18-58d4-4d4f-a44e-04395fe1b5b8	3e6f7bccdb8bc5761e0574bad185b91c40fec5e3	0	490	2	23224.321049	5.428619	1635	TRUE	23225.698871	1220	4.050797	270	10.481503	0.000000	85.881248	12.288474	85.881248	12.288474
ELIGOS_unmod.fast5	3b493911-d006-4331-b180-420608310350	3e6f7bccdb8bc5761e0574bad185b91c40fec5e3	0	73	2	16752.083333	16.282869	4904	TRUE	16753.001992	4627	15.364210	475	8.742958	0.000000	73.454697	11.736183	73.454697	11.736183
ELIGOS_unmod.fast5	1f21940b-4d21-4229-b4ee-c6000203cba1	3e6f7bccdb8bc5761e0574bad185b91c40fec5e3	0	380	4	74842.690571	10.930611	3292	TRUE	74843.985392	2902	9.635790	590	7.298255	0.000000	85.881248	16.568729	85.881248	16.568729
ELIGOS_unmod.fast5	151302b4-ca26-4c7a-bc5a-b97930fad712	3e6f7bccdb8bc5761e0574bad185b91c40fec5e3	0	335	3	74913.237384	8.496016	2559	TRUE	74913.451527	2494	8.281873	234	8.108064	0.000000	85.052811	10.631601	85.052811	10.631601
ELIGOS_unmod.fast5	3b568e7d-e846-4672-9edb-89fa064d2e0d	3e6f7bccdb8bc5761e0574bad185b91c40fec5e3	0	202	4	16834.131806	15.882802	4783	TRUE	16835.901062	4251	14.113546	1101	9.104403	0.000000	75.801933	12.150401	75.801933	12.150401
ELIGOS_unmod.fast5	1368c04d-8574-4bfb-8b60-a5038c26f120	3e6f7bccdb8bc5761e0574bad185b91c40fec5e3	0	86	4	16846.518924	13.201195	3976	TRUE	16849.112882	3194	10.607238	699	10.695821	0.000000	80.910629	11.598110	80.910629	11.598110
ELIGOS_unmod.fast5	455c2fa4-2c7c-4312-8c86-b620733370e6	3e6f7bccdb8bc5761e0574bad185b91c40fec5e3	0	129	2	16832.686587	5.487716	1652	TRUE	16834.179283	1203	3.995020	248	9.991369	0.000000	83.672081	12.702692	83.672081	12.702692
ELIGOS_unmod.fast5	14b804bf-b546-426f-9482-f15b30d1a4ef	3e6f7bccdb8bc5761e0574bad185b91c40fec5e3	0	26	4	74941.312749	8.700531	2620	TRUE	74942.688247	2206	7.325033	558	10.438981	0.000000	84.362450	12.288474	84.362450	12.288474
ELIGOS_unmod.fast5	1c061b4f-1580-49d5-ae72-6e03c33526f1	3e6f7bccdb8bc5761e0574bad185b91c40fec5e3	0	456	2	16754.585989	7.457171	2246	TRUE	16756.608566	1636	5.434595	405	10.316034	0.000000	82.843643	12.840765	82.843643	12.840765
ELIGOS_unmod.fast5	1bd76107-f8f4-485d-aeba-facd1e35f328	3e6f7bccdb8bc5761e0574bad185b91c40fec5e3	0	415	2	74847.800797	15.327025	4616	TRUE	74848.043161	4543	15.084661	906	9.927218	0.000000	79.253754	9.250874	79.253754	9.250874
ELIGOS_unmod.fast5	3d657841-b118-474c-8be4-58bb328b11ab	3e6f7bccdb8bc5761e0574bad185b91c40fec5e3	0	28	4	74857.443227	12.952855	3901	TRUE	74860.219124	3065	10.176959	760	10.104611	0.000000	89.056923	13.254984	89.056923	13.254984
ELIGOS_unmod.fast5	2600aa61-28ef-4d69-9e31-4219df0e3462	3e6f7bccdb8bc5761e0574bad185b91c40fec5e3	0	506	3	16886.731408	40.373838	12160	TRUE	16890.074037	11153	37.031208	1120	8.302157	0.000000	81.048698	12.978838	81.048698	12.978838
ELIGOS_unmod.fast5	055c837a-c8e1-4087-bcbc-d9d2b6ba551f	3e6f7bccdb8bc5761e0574bad185b91c40fec5e3	0	173	1	74833.092961	15.416667	4643	TRUE	74834.692563	4161	13.817065	1029	11.004135	0.000000	90.851868	13.531129	90.851868	13.531129
ELIGOS_unmod.fast5	1e8e2364-b1bf-41c5-b841-67a2d9f92d8f	3e6f7bccdb8bc5761e0574bad185b91c40fec5e3	0	288	1	74888.335325	6.420319	1933	TRUE	74889.816401	1487	4.939243	391	10.828275	0.000000	88.780777	12.564620	88.780777	12.564620
ELIGOS_unmod.fast5	226558a9-95ea-42f1-99c0-844ad7b9b034	3e6f7bccdb8bc5761e0574bad185b91c40fec5e3	0	282	3	16822.174967	9.298473	2800	TRUE	16824.614874	2065	6.858566	471	10.543906	0.000000	84.638596	11.736183	84.638596	11.736183
ELIGOS_unmod.fast5	2b6f34bd-8060-4f23-bc21-a984954b5e72	3e6f7bccdb8bc5761e0574bad185b91c40fec5e3	0	336	2	74938.386454	9.652058	2907	TRUE	74940.824701	2172	7.213811	403	9.656035	0.000000	93.751396	13.254984	93.751396	13.254984
ELIGOS_unmod.fast5	334896f9-f63d-4758-b486-9acdd0e8a9a2	3e6f7bccdb8bc5761e0574bad185b91c40fec5e3	0	8	2	16798.427955	5.799801	1746	TRUE	16800.110226	1240	4.117530	236	9.359574	0.000000	85.881248	10.907746	85.881248	10.907746
ELIGOS_unmod.fast5	393bccdc-e17f-4a87-a4e2-5c62f61ea99b	3e6f7bccdb8bc5761e0574bad185b91c40fec5e3	0	175	1	74793.452855	10.436587	3143	TRUE	74793.630810	3089	10.258632	669	9.503387	0.000000	81.739067	12.564620	81.739067	12.564620
ELIGOS_unmod.fast5	3e988fab-8fe1-4294-9924-52dd8056f33a	3e6f7bccdb8bc5761e0574bad185b91c40fec5e3	0	201	3	16882.203519	8.132802	2449	TRUE	16882.393426	2392	7.942895	395	8.816289	0.000000	83.948227	11.736183	83.948227	11.736183
ELIGOS_unmod.fast5	14372d40-178b-4e06-b6d5-2d8b425745a9	3e6f7bccdb8bc5761e0574bad185b91c40fec5e3	0	217	2	74797.104250	17.460491	5259	TRUE	74800.498672	4236	14.066069	926	8.941121	0.000000	86.433540	12.840765	86.433540	12.840765
