filename	read_id	run_id	batch_id	channel	mux	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template	scaling_median_template	scaling_mad_template
curlcake_m6A.fast5	d9289a0d-1866-4753-a6ac-599d04d5a5a5	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	142	3	10514.090637	28.456507	8571	FALSE	10514.090637	8571	28.456507	807	6.738741	0.000000	92.612526	15.240036	92.612526	15.240036
curlcake_m6A.fast5	653d4873-3277-45dc-9513-fea4982b014e	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	148	4	15723.445219	29.534861	8895	TRUE	15726.398738	8006	26.581341	1345	7.050882	0.000000	89.828293	13.188493	89.828293	13.188493
curlcake_m6A.fast5	be119b22-f323-4265-a419-54558ab8604f	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	386	1	19907.448539	41.364874	12459	TRUE	19910.558433	11522	38.254980	1754	7.591246	0.000000	91.440216	12.309260	91.440216	12.309260
curlcake_m6A.fast5	d0322c0c-9436-487c-b785-9c03d458da11	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	156	3	10343.424635	22.566069	6796	TRUE	10346.101926	5990	19.888778	963	7.785478	0.000000	87.630211	13.188493	87.630211	13.188493
curlcake_m6A.fast5	d76bd52b-9bfa-4557-8082-68ccfdad43a4	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	462	1	549.757636	7.895750	2378	FALSE	552.485724	1556	5.167663	202	6.062384	0.000000	103.309860	12.895415	103.309860	12.895415
curlcake_m6A.fast5	682d016f-9327-4f52-93dd-498f23e8e76a	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	206	4	65172.758632	57.274900	17251	TRUE	65177.184263	15918	52.849270	2169	7.854535	0.000000	96.569077	13.628109	96.569077	13.628109
curlcake_m6A.fast5	d4c50d8d-aad2-4a78-b143-f4f157ea87c4	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	200	1	26208.326361	7.228420	2177	FALSE	26209.030544	1965	6.524236	264	6.087598	0.000000	93.052147	12.895415	93.052147	12.895415
curlcake_m6A.fast5	a84d943e-d6d9-4ac2-9412-c93881db5f93	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	385	1	6326.984728	27.951527	8419	TRUE	6331.035525	7198	23.900730	794	7.086221	0.000000	97.448311	13.481570	97.448311	13.481570
curlcake_m6A.fast5	c4cafd5b-21b5-40c9-a56c-4d61cca4556b	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	3	3	17317.692231	12.729748	3834	FALSE	17320.113546	3104	10.308433	483	6.978794	0.000000	95.689842	13.628109	95.689842	13.628109
curlcake_m6A.fast5	4c0797b6-b922-49f8-8703-ffaf208cbc0d	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	434	2	13757.577357	7.802457	2350	FALSE	13759.878154	1657	5.501660	220	4.090941	0.000000	89.388672	11.723104	89.388672	11.723104
curlcake_m6A.fast5	51156e8c-497f-4774-8d1f-2a9540c6f05f	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	412	3	28498.487052	11.356574	3420	FALSE	28502.620186	2175	7.223440	261	6.887053	0.000000	85.285583	12.162721	85.285583	12.162721
curlcake_m6A.fast5	76aea419-3938-45e9-80d6-ad13f187ce98	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	31	2	24805.258964	40.980744	12343	TRUE	24809.066401	11196	37.173307	1459	7.365308	0.000000	89.681747	13.481570	89.681747	13.481570
curlcake_m6A.fast5	d210f6d2-1768-4e87-9dd9-579c06523fdc	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	181	2	6919.736056	14.558433	4385	FALSE	6923.379814	3287	10.914675	456	6.504671	0.000000	93.638298	14.067726	93.638298	14.067726
curlcake_m6A.fast5	7c75ff4b-b1d3-4f81-80d8-7bc665a0afda	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	207	2	184.238048	29.971116	9027	FALSE	184.370850	8987	29.838313	766	6.986031	0.000000	94.664070	14.360804	94.664070	14.360804
curlcake_m6A.fast5	b5ad398d-5d46-491d-ab6f-0bc3b0e6b7bc	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	205	3	14457.846282	44.574701	13425	TRUE	14462.431275	12044	39.989708	1751	7.569255	0.000000	88.069824	12.748877	88.069824	12.748877
curlcake_m6A.fast5	c6a5408d-cb12-4e39-a60c-99af65e30612	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	268	3	33255.868858	17.875166	5384	TRUE	33258.385790	4625	15.358234	684	7.484756	0.000000	103.309860	14.507342	103.309860	14.507342
curlcake_m6A.fast5	8b584557-b83a-472e-9a3a-a2c7685f3357	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	3	3	20213.567065	12.593958	3793	FALSE	20215.698207	3151	10.462815	588	6.403535	0.000000	95.543304	11.576566	95.543304	11.576566
